user_id,first_watch,signup_month
user_05479,2025-08-17T00:00:00Z,2025-08-01T00:00:00Z
user_05480,2024-01-29T00:00:00Z,2024-01-01T00:00:00Z
user_05481,2024-01-01T00:00:00Z,2024-01-01T00:00:00Z
user_05482,2024-05-17T00:00:00Z,2024-05-01T00:00:00Z
user_05483,2024-04-21T00:00:00Z,2024-04-01T00:00:00Z
user_05484,2024-01-27T00:00:00Z,2024-01-01T00:00:00Z
user_05485,2024-05-19T00:00:00Z,2024-05-01T00:00:00Z
user_05486,2024-07-04T00:00:00Z,2024-07-01T00:00:00Z
user_05487,2024-01-17T00:00:00Z,2024-01-01T00:00:00Z
user_05488,2024-01-12T00:00:00Z,2024-01-01T00:00:00Z
user_05489,2024-03-09T00:00:00Z,2024-03-01T00:00:00Z
user_05490,2024-04-11T00:00:00Z,2024-04-01T00:00:00Z
user_05491,2024-01-14T00:00:00Z,2024-01-01T00:00:00Z
user_05492,2024-01-01T00:00:00Z,2024-01-01T00:00:00Z
user_05493,2024-02-11T00:00:00Z,2024-02-01T00:00:00Z
user_05494,2024-02-22T00:00:00Z,2024-02-01T00:00:00Z
user_05495,2024-03-03T00:00:00Z,2024-03-01T00:00:00Z
user_05496,2024-01-18T00:00:00Z,2024-01-01T00:00:00Z
user_05497,2024-05-07T00:00:00Z,2024-05-01T00:00:00Z
user_05498,2024-01-19T00:00:00Z,2024-01-01T00:00:00Z
user_05499,2024-04-03T00:00:00Z,2024-04-01T00:00:00Z
user_05500,2024-01-27T00:00:00Z,2024-01-01T00:00:00Z
user_05501,2024-03-14T00:00:00Z,2024-03-01T00:00:00Z
user_05502,2024-01-26T00:00:00Z,2024-01-01T00:00:00Z
user_05503,2024-02-06T00:00:00Z,2024-02-01T00:00:00Z
user_05504,2024-01-18T00:00:00Z,2024-01-01T00:00:00Z
user_05505,2024-05-29T00:00:00Z,2024-05-01T00:00:00Z
user_05506,2024-05-06T00:00:00Z,2024-05-01T00:00:00Z
user_05507,2024-04-20T00:00:00Z,2024-04-01T00:00:00Z
user_05508,2024-03-02T00:00:00Z,2024-03-01T00:00:00Z
user_05509,2024-03-04T00:00:00Z,2024-03-01T00:00:00Z
user_05510,2024-07-04T00:00:00Z,2024-07-01T00:00:00Z
user_05511,2024-05-22T00:00:00Z,2024-05-01T00:00:00Z
user_05512,2024-04-27T00:00:00Z,2024-04-01T00:00:00Z
user_05513,2024-02-10T00:00:00Z,2024-02-01T00:00:00Z
user_05514,2024-03-26T00:00:00Z,2024-03-01T00:00:00Z
user_05515,2024-03-15T00:00:00Z,2024-03-01T00:00:00Z
user_05516,2024-06-12T00:00:00Z,2024-06-01T00:00:00Z
user_05517,2024-02-08T00:00:00Z,2024-02-01T00:00:00Z
user_05518,2024-06-30T00:00:00Z,2024-06-01T00:00:00Z
user_05519,2024-04-27T00:00:00Z,2024-04-01T00:00:00Z
user_05520,2024-01-03T00:00:00Z,2024-01-01T00:00:00Z
user_05521,2024-03-04T00:00:00Z,2024-03-01T00:00:00Z
user_05522,2024-04-11T00:00:00Z,2024-04-01T00:00:00Z
user_05523,2024-05-25T00:00:00Z,2024-05-01T00:00:00Z
user_05524,2024-06-15T00:00:00Z,2024-06-01T00:00:00Z
user_05525,2024-05-14T00:00:00Z,2024-05-01T00:00:00Z
user_05526,2024-01-10T00:00:00Z,2024-01-01T00:00:00Z
user_05527,2024-03-24T00:00:00Z,2024-03-01T00:00:00Z
user_05528,2024-06-25T00:00:00Z,2024-06-01T00:00:00Z
user_05529,2024-03-10T00:00:00Z,2024-03-01T00:00:00Z
user_05530,2024-04-05T00:00:00Z,2024-04-01T00:00:00Z
user_05531,2024-01-08T00:00:00Z,2024-01-01T00:00:00Z
user_05532,2024-02-16T00:00:00Z,2024-02-01T00:00:00Z
user_05533,2024-01-10T00:00:00Z,2024-01-01T00:00:00Z
user_05534,2024-01-04T00:00:00Z,2024-01-01T00:00:00Z
user_05535,2024-07-05T00:00:00Z,2024-07-01T00:00:00Z
user_05536,2024-01-02T00:00:00Z,2024-01-01T00:00:00Z
user_05537,2024-01-16T00:00:00Z,2024-01-01T00:00:00Z
user_05538,2024-01-13T00:00:00Z,2024-01-01T00:00:00Z
user_05539,2024-03-02T00:00:00Z,2024-03-01T00:00:00Z
user_05540,2024-01-09T00:00:00Z,2024-01-01T00:00:00Z
user_05541,2024-01-09T00:00:00Z,2024-01-01T00:00:00Z
user_05542,2024-01-27T00:00:00Z,2024-01-01T00:00:00Z
user_05543,2024-04-21T00:00:00Z,2024-04-01T00:00:00Z
user_05544,2024-01-13T00:00:00Z,2024-01-01T00:00:00Z
user_05545,2024-01-31T00:00:00Z,2024-01-01T00:00:00Z
user_05546,2024-01-25T00:00:00Z,2024-01-01T00:00:00Z
user_05547,2024-01-30T00:00:00Z,2024-01-01T00:00:00Z
user_05548,2024-02-08T00:00:00Z,2024-02-01T00:00:00Z
user_05549,2024-04-21T00:00:00Z,2024-04-01T00:00:00Z
user_05550,2024-01-19T00:00:00Z,2024-01-01T00:00:00Z
user_05551,2024-02-15T00:00:00Z,2024-02-01T00:00:00Z
user_05552,2024-02-11T00:00:00Z,2024-02-01T00:00:00Z
user_05553,2024-03-01T00:00:00Z,2024-03-01T00:00:00Z
user_05554,2024-01-25T00:00:00Z,2024-01-01T00:00:00Z
user_05555,2024-07-02T00:00:00Z,2024-07-01T00:00:00Z
user_05556,2024-01-02T00:00:00Z,2024-01-01T00:00:00Z
user_05557,2024-01-07T00:00:00Z,2024-01-01T00:00:00Z
user_05558,2024-02-26T00:00:00Z,2024-02-01T00:00:00Z
user_05559,2024-02-17T00:00:00Z,2024-02-01T00:00:00Z
user_05560,2024-03-11T00:00:00Z,2024-03-01T00:00:00Z
user_05561,2024-01-12T00:00:00Z,2024-01-01T00:00:00Z
user_05562,2024-04-25T00:00:00Z,2024-04-01T00:00:00Z
user_05563,2024-01-03T00:00:00Z,2024-01-01T00:00:00Z
user_05564,2024-02-27T00:00:00Z,2024-02-01T00:00:00Z
user_05565,2024-06-15T00:00:00Z,2024-06-01T00:00:00Z
user_05566,2024-04-07T00:00:00Z,2024-04-01T00:00:00Z
user_05567,2024-03-20T00:00:00Z,2024-03-01T00:00:00Z
user_05568,2024-02-16T00:00:00Z,2024-02-01T00:00:00Z
user_05569,2024-03-16T00:00:00Z,2024-03-01T00:00:00Z
user_05570,2024-02-06T00:00:00Z,2024-02-01T00:00:00Z
user_05571,2024-01-02T00:00:00Z,2024-01-01T00:00:00Z
user_05572,2024-01-29T00:00:00Z,2024-01-01T00:00:00Z
user_05573,2024-02-26T00:00:00Z,2024-02-01T00:00:00Z
user_05574,2024-04-04T00:00:00Z,2024-04-01T00:00:00Z
user_05575,2024-01-24T00:00:00Z,2024-01-01T00:00:00Z
user_05576,2024-02-02T00:00:00Z,2024-02-01T00:00:00Z
user_05577,2024-06-15T00:00:00Z,2024-06-01T00:00:00Z
user_05578,2024-05-07T00:00:00Z,2024-05-01T00:00:00Z
user_05579,2024-01-24T00:00:00Z,2024-01-01T00:00:00Z
user_05580,2024-02-29T00:00:00Z,2024-02-01T00:00:00Z
user_05581,2024-01-23T00:00:00Z,2024-01-01T00:00:00Z
user_05582,2024-01-06T00:00:00Z,2024-01-01T00:00:00Z
user_05583,2024-06-08T00:00:00Z,2024-06-01T00:00:00Z
user_05584,2024-01-10T00:00:00Z,2024-01-01T00:00:00Z
user_05585,2024-01-02T00:00:00Z,2024-01-01T00:00:00Z
user_05586,2024-04-07T00:00:00Z,2024-04-01T00:00:00Z
user_05587,2024-01-30T00:00:00Z,2024-01-01T00:00:00Z
user_05588,2024-03-30T00:00:00Z,2024-03-01T00:00:00Z
user_05589,2024-02-08T00:00:00Z,2024-02-01T00:00:00Z
user_05590,2024-01-12T00:00:00Z,2024-01-01T00:00:00Z
user_05591,2024-02-02T00:00:00Z,2024-02-01T00:00:00Z
user_05592,2024-02-04T00:00:00Z,2024-02-01T00:00:00Z
user_05593,2024-02-26T00:00:00Z,2024-02-01T00:00:00Z
user_05594,2024-06-26T00:00:00Z,2024-06-01T00:00:00Z
user_05595,2024-01-18T00:00:00Z,2024-01-01T00:00:00Z
user_05596,2024-03-07T00:00:00Z,2024-03-01T00:00:00Z
user_05597,2024-01-21T00:00:00Z,2024-01-01T00:00:00Z
user_05598,2024-04-05T00:00:00Z,2024-04-01T00:00:00Z
user_05599,2024-04-25T00:00:00Z,2024-04-01T00:00:00Z
user_05600,2024-01-21T00:00:00Z,2024-01-01T00:00:00Z
user_05601,2024-01-01T00:00:00Z,2024-01-01T00:00:00Z
user_05602,2024-07-12T00:00:00Z,2024-07-01T00:00:00Z
user_05603,2024-03-30T00:00:00Z,2024-03-01T00:00:00Z
user_05604,2024-03-11T00:00:00Z,2024-03-01T00:00:00Z
user_05605,2024-01-20T00:00:00Z,2024-01-01T00:00:00Z
user_05606,2024-01-03T00:00:00Z,2024-01-01T00:00:00Z
user_05607,2024-01-17T00:00:00Z,2024-01-01T00:00:00Z
user_05608,2024-05-28T00:00:00Z,2024-05-01T00:00:00Z
user_05609,2024-07-08T00:00:00Z,2024-07-01T00:00:00Z
user_05610,2024-02-12T00:00:00Z,2024-02-01T00:00:00Z
user_05611,2024-03-27T00:00:00Z,2024-03-01T00:00:00Z
user_05612,2024-03-19T00:00:00Z,2024-03-01T00:00:00Z
user_05613,2024-01-22T00:00:00Z,2024-01-01T00:00:00Z
user_05614,2024-01-27T00:00:00Z,2024-01-01T00:00:00Z
user_05615,2024-04-09T00:00:00Z,2024-04-01T00:00:00Z
user_05616,2024-02-04T00:00:00Z,2024-02-01T00:00:00Z
user_05617,2024-03-08T00:00:00Z,2024-03-01T00:00:00Z
user_05618,2024-01-07T00:00:00Z,2024-01-01T00:00:00Z
user_05619,2024-01-11T00:00:00Z,2024-01-01T00:00:00Z
user_05620,2024-06-13T00:00:00Z,2024-06-01T00:00:00Z
user_05621,2024-02-06T00:00:00Z,2024-02-01T00:00:00Z
user_05622,2024-01-12T00:00:00Z,2024-01-01T00:00:00Z
user_05623,2024-01-23T00:00:00Z,2024-01-01T00:00:00Z
user_05624,2024-01-28T00:00:00Z,2024-01-01T00:00:00Z
user_05625,2024-03-07T00:00:00Z,2024-03-01T00:00:00Z
user_05626,2024-01-05T00:00:00Z,2024-01-01T00:00:00Z
user_05627,2024-01-01T00:00:00Z,2024-01-01T00:00:00Z
user_05628,2024-08-01T00:00:00Z,2024-08-01T00:00:00Z
user_05629,2024-01-18T00:00:00Z,2024-01-01T00:00:00Z
user_05630,2024-01-13T00:00:00Z,2024-01-01T00:00:00Z
user_05631,2024-02-17T00:00:00Z,2024-02-01T00:00:00Z
user_05632,2024-07-25T00:00:00Z,2024-07-01T00:00:00Z
user_05633,2024-01-05T00:00:00Z,2024-01-01T00:00:00Z
user_05634,2024-04-23T00:00:00Z,2024-04-01T00:00:00Z
user_05635,2024-02-21T00:00:00Z,2024-02-01T00:00:00Z
user_05636,2024-02-12T00:00:00Z,2024-02-01T00:00:00Z
user_05637,2024-02-11T00:00:00Z,2024-02-01T00:00:00Z
user_05638,2024-01-04T00:00:00Z,2024-01-01T00:00:00Z
user_05639,2024-05-11T00:00:00Z,2024-05-01T00:00:00Z
user_05640,2024-01-03T00:00:00Z,2024-01-01T00:00:00Z
user_05641,2024-01-19T00:00:00Z,2024-01-01T00:00:00Z
user_05642,2024-02-12T00:00:00Z,2024-02-01T00:00:00Z
user_05643,2024-02-09T00:00:00Z,2024-02-01T00:00:00Z
user_05644,2024-02-27T00:00:00Z,2024-02-01T00:00:00Z
user_05645,2024-04-21T00:00:00Z,2024-04-01T00:00:00Z
user_05646,2024-02-21T00:00:00Z,2024-02-01T00:00:00Z
user_05647,2024-01-10T00:00:00Z,2024-01-01T00:00:00Z
user_05648,2024-01-09T00:00:00Z,2024-01-01T00:00:00Z
user_05649,2024-01-08T00:00:00Z,2024-01-01T00:00:00Z
user_05650,2024-02-18T00:00:00Z,2024-02-01T00:00:00Z
user_05651,2024-04-25T00:00:00Z,2024-04-01T00:00:00Z
user_05652,2024-04-20T00:00:00Z,2024-04-01T00:00:00Z
user_05653,2024-03-08T00:00:00Z,2024-03-01T00:00:00Z
user_05654,2024-05-03T00:00:00Z,2024-05-01T00:00:00Z
user_05655,2024-07-28T00:00:00Z,2024-07-01T00:00:00Z
user_05656,2024-03-07T00:00:00Z,2024-03-01T00:00:00Z
user_05657,2024-02-10T00:00:00Z,2024-02-01T00:00:00Z
user_05658,2024-01-16T00:00:00Z,2024-01-01T00:00:00Z
user_05659,2024-04-21T00:00:00Z,2024-04-01T00:00:00Z
user_05660,2024-01-30T00:00:00Z,2024-01-01T00:00:00Z
user_05661,2024-02-03T00:00:00Z,2024-02-01T00:00:00Z
user_05662,2024-01-21T00:00:00Z,2024-01-01T00:00:00Z
user_05663,2024-06-01T00:00:00Z,2024-06-01T00:00:00Z
user_05664,2024-01-27T00:00:00Z,2024-01-01T00:00:00Z
user_05665,2024-06-04T00:00:00Z,2024-06-01T00:00:00Z
user_05666,2024-01-28T00:00:00Z,2024-01-01T00:00:00Z
user_05667,2024-08-03T00:00:00Z,2024-08-01T00:00:00Z
user_05668,2024-01-11T00:00:00Z,2024-01-01T00:00:00Z
user_05669,2024-01-17T00:00:00Z,2024-01-01T00:00:00Z
user_05670,2024-01-23T00:00:00Z,2024-01-01T00:00:00Z
user_05671,2024-03-05T00:00:00Z,2024-03-01T00:00:00Z
user_05672,2024-03-28T00:00:00Z,2024-03-01T00:00:00Z
user_05673,2024-05-02T00:00:00Z,2024-05-01T00:00:00Z
user_05674,2024-02-22T00:00:00Z,2024-02-01T00:00:00Z
user_05675,2024-01-14T00:00:00Z,2024-01-01T00:00:00Z
user_05676,2024-02-11T00:00:00Z,2024-02-01T00:00:00Z
user_05677,2024-04-14T00:00:00Z,2024-04-01T00:00:00Z
user_05678,2024-04-27T00:00:00Z,2024-04-01T00:00:00Z
user_05679,2024-03-18T00:00:00Z,2024-03-01T00:00:00Z
user_05680,2024-02-04T00:00:00Z,2024-02-01T00:00:00Z
user_05681,2024-08-19T00:00:00Z,2024-08-01T00:00:00Z
user_05682,2024-03-21T00:00:00Z,2024-03-01T00:00:00Z
user_05683,2024-03-25T00:00:00Z,2024-03-01T00:00:00Z
user_05684,2025-01-28T00:00:00Z,2025-01-01T00:00:00Z
user_05685,2024-01-26T00:00:00Z,2024-01-01T00:00:00Z
user_05686,2024-04-19T00:00:00Z,2024-04-01T00:00:00Z
user_05687,2024-02-11T00:00:00Z,2024-02-01T00:00:00Z
user_05688,2024-03-07T00:00:00Z,2024-03-01T00:00:00Z
user_05689,2024-02-24T00:00:00Z,2024-02-01T00:00:00Z
user_05690,2024-01-09T00:00:00Z,2024-01-01T00:00:00Z
user_05691,2024-01-10T00:00:00Z,2024-01-01T00:00:00Z
user_05692,2024-01-05T00:00:00Z,2024-01-01T00:00:00Z
user_05693,2024-07-02T00:00:00Z,2024-07-01T00:00:00Z
user_05694,2024-01-04T00:00:00Z,2024-01-01T00:00:00Z
user_05695,2024-02-04T00:00:00Z,2024-02-01T00:00:00Z
user_05696,2024-08-10T00:00:00Z,2024-08-01T00:00:00Z
user_05697,2024-03-03T00:00:00Z,2024-03-01T00:00:00Z
user_05698,2024-04-09T00:00:00Z,2024-04-01T00:00:00Z
user_05699,2024-01-16T00:00:00Z,2024-01-01T00:00:00Z
user_05700,2024-02-22T00:00:00Z,2024-02-01T00:00:00Z
user_05701,2024-01-22T00:00:00Z,2024-01-01T00:00:00Z
user_05702,2024-02-19T00:00:00Z,2024-02-01T00:00:00Z
user_05703,2024-03-20T00:00:00Z,2024-03-01T00:00:00Z
user_05704,2024-12-29T00:00:00Z,2024-12-01T00:00:00Z
user_05705,2024-03-29T00:00:00Z,2024-03-01T00:00:00Z
user_05706,2024-06-04T00:00:00Z,2024-06-01T00:00:00Z
user_05707,2024-01-28T00:00:00Z,2024-01-01T00:00:00Z
user_05708,2024-04-14T00:00:00Z,2024-04-01T00:00:00Z
user_05709,2024-06-20T00:00:00Z,2024-06-01T00:00:00Z
user_05710,2024-02-20T00:00:00Z,2024-02-01T00:00:00Z
user_05711,2024-05-25T00:00:00Z,2024-05-01T00:00:00Z
user_05712,2024-04-07T00:00:00Z,2024-04-01T00:00:00Z
user_05713,2024-03-22T00:00:00Z,2024-03-01T00:00:00Z
user_05714,2024-01-21T00:00:00Z,2024-01-01T00:00:00Z
user_05715,2024-04-14T00:00:00Z,2024-04-01T00:00:00Z
user_05716,2024-05-29T00:00:00Z,2024-05-01T00:00:00Z
user_05717,2024-04-17T00:00:00Z,2024-04-01T00:00:00Z
user_05718,2024-03-13T00:00:00Z,2024-03-01T00:00:00Z
user_05719,2024-05-05T00:00:00Z,2024-05-01T00:00:00Z
user_05720,2024-07-23T00:00:00Z,2024-07-01T00:00:00Z
user_05721,2024-03-31T00:00:00Z,2024-03-01T00:00:00Z
user_05722,2024-02-23T00:00:00Z,2024-02-01T00:00:00Z
user_05723,2024-01-17T00:00:00Z,2024-01-01T00:00:00Z
user_05724,2024-05-13T00:00:00Z,2024-05-01T00:00:00Z
user_05725,2024-01-11T00:00:00Z,2024-01-01T00:00:00Z
user_05726,2024-02-21T00:00:00Z,2024-02-01T00:00:00Z
user_05727,2024-04-07T00:00:00Z,2024-04-01T00:00:00Z
user_05728,2024-03-17T00:00:00Z,2024-03-01T00:00:00Z
user_05729,2024-03-11T00:00:00Z,2024-03-01T00:00:00Z
user_05730,2024-01-03T00:00:00Z,2024-01-01T00:00:00Z
user_05731,2024-01-04T00:00:00Z,2024-01-01T00:00:00Z
user_05732,2024-05-28T00:00:00Z,2024-05-01T00:00:00Z
user_05733,2024-03-10T00:00:00Z,2024-03-01T00:00:00Z
user_05734,2024-02-07T00:00:00Z,2024-02-01T00:00:00Z
user_05735,2024-01-18T00:00:00Z,2024-01-01T00:00:00Z
user_05736,2024-06-03T00:00:00Z,2024-06-01T00:00:00Z
user_05737,2024-05-04T00:00:00Z,2024-05-01T00:00:00Z
user_05738,2024-02-01T00:00:00Z,2024-02-01T00:00:00Z
user_05739,2024-03-28T00:00:00Z,2024-03-01T00:00:00Z
user_05740,2024-05-08T00:00:00Z,2024-05-01T00:00:00Z
user_05741,2024-03-29T00:00:00Z,2024-03-01T00:00:00Z
user_05742,2024-05-31T00:00:00Z,2024-05-01T00:00:00Z
user_05743,2024-04-28T00:00:00Z,2024-04-01T00:00:00Z
user_05744,2024-05-30T00:00:00Z,2024-05-01T00:00:00Z
user_05745,2024-03-09T00:00:00Z,2024-03-01T00:00:00Z
user_05746,2024-08-18T00:00:00Z,2024-08-01T00:00:00Z
user_05747,2024-10-17T00:00:00Z,2024-10-01T00:00:00Z
user_05748,2024-03-10T00:00:00Z,2024-03-01T00:00:00Z
user_05749,2024-01-07T00:00:00Z,2024-01-01T00:00:00Z
user_05750,2024-02-18T00:00:00Z,2024-02-01T00:00:00Z
user_05751,2024-09-08T00:00:00Z,2024-09-01T00:00:00Z
user_05752,2024-04-20T00:00:00Z,2024-04-01T00:00:00Z
user_05753,2024-05-13T00:00:00Z,2024-05-01T00:00:00Z
user_05754,2024-03-28T00:00:00Z,2024-03-01T00:00:00Z
user_05755,2024-02-21T00:00:00Z,2024-02-01T00:00:00Z
user_05756,2024-01-16T00:00:00Z,2024-01-01T00:00:00Z
user_05757,2024-01-29T00:00:00Z,2024-01-01T00:00:00Z
user_05758,2024-04-23T00:00:00Z,2024-04-01T00:00:00Z
user_05759,2024-01-21T00:00:00Z,2024-01-01T00:00:00Z
user_05760,2024-06-19T00:00:00Z,2024-06-01T00:00:00Z
user_05761,2024-01-25T00:00:00Z,2024-01-01T00:00:00Z
user_05762,2024-01-07T00:00:00Z,2024-01-01T00:00:00Z
user_05763,2024-08-20T00:00:00Z,2024-08-01T00:00:00Z
user_05764,2024-06-11T00:00:00Z,2024-06-01T00:00:00Z
user_05765,2024-02-25T00:00:00Z,2024-02-01T00:00:00Z
user_05766,2024-05-23T00:00:00Z,2024-05-01T00:00:00Z
user_05767,2024-01-27T00:00:00Z,2024-01-01T00:00:00Z
user_05768,2024-03-25T00:00:00Z,2024-03-01T00:00:00Z
user_05769,2024-02-05T00:00:00Z,2024-02-01T00:00:00Z
user_05770,2024-05-18T00:00:00Z,2024-05-01T00:00:00Z
user_05771,2024-01-20T00:00:00Z,2024-01-01T00:00:00Z
user_05772,2024-10-04T00:00:00Z,2024-10-01T00:00:00Z
user_05773,2024-07-26T00:00:00Z,2024-07-01T00:00:00Z
user_05774,2024-03-04T00:00:00Z,2024-03-01T00:00:00Z
user_05775,2024-03-06T00:00:00Z,2024-03-01T00:00:00Z
user_05776,2024-01-15T00:00:00Z,2024-01-01T00:00:00Z
user_05777,2024-02-18T00:00:00Z,2024-02-01T00:00:00Z
user_05778,2024-02-28T00:00:00Z,2024-02-01T00:00:00Z
user_05779,2024-01-19T00:00:00Z,2024-01-01T00:00:00Z
user_05780,2024-06-07T00:00:00Z,2024-06-01T00:00:00Z
user_05781,2024-08-06T00:00:00Z,2024-08-01T00:00:00Z
user_05782,2024-01-05T00:00:00Z,2024-01-01T00:00:00Z
user_05783,2024-02-28T00:00:00Z,2024-02-01T00:00:00Z
user_05784,2024-02-28T00:00:00Z,2024-02-01T00:00:00Z
user_05785,2024-05-07T00:00:00Z,2024-05-01T00:00:00Z
user_05786,2024-02-19T00:00:00Z,2024-02-01T00:00:00Z
user_05787,2024-01-05T00:00:00Z,2024-01-01T00:00:00Z
user_05788,2024-05-02T00:00:00Z,2024-05-01T00:00:00Z
user_05789,2024-02-04T00:00:00Z,2024-02-01T00:00:00Z
user_05790,2024-01-29T00:00:00Z,2024-01-01T00:00:00Z
user_05791,2024-02-04T00:00:00Z,2024-02-01T00:00:00Z
user_05792,2024-08-03T00:00:00Z,2024-08-01T00:00:00Z
user_05793,2024-01-18T00:00:00Z,2024-01-01T00:00:00Z
user_05794,2024-10-14T00:00:00Z,2024-10-01T00:00:00Z
user_05795,2024-01-11T00:00:00Z,2024-01-01T00:00:00Z
user_05796,2024-05-14T00:00:00Z,2024-05-01T00:00:00Z
user_05797,2024-03-30T00:00:00Z,2024-03-01T00:00:00Z
user_05798,2024-03-16T00:00:00Z,2024-03-01T00:00:00Z
user_05799,2024-01-03T00:00:00Z,2024-01-01T00:00:00Z
user_05800,2024-04-01T00:00:00Z,2024-04-01T00:00:00Z
user_05801,2024-05-10T00:00:00Z,2024-05-01T00:00:00Z
user_05802,2024-01-26T00:00:00Z,2024-01-01T00:00:00Z
user_05803,2024-01-10T00:00:00Z,2024-01-01T00:00:00Z
user_05804,2024-05-07T00:00:00Z,2024-05-01T00:00:00Z
user_05805,2024-01-13T00:00:00Z,2024-01-01T00:00:00Z
user_05806,2024-01-11T00:00:00Z,2024-01-01T00:00:00Z
user_05807,2024-04-13T00:00:00Z,2024-04-01T00:00:00Z
user_05808,2024-01-02T00:00:00Z,2024-01-01T00:00:00Z
user_05809,2024-05-14T00:00:00Z,2024-05-01T00:00:00Z
user_05810,2024-02-02T00:00:00Z,2024-02-01T00:00:00Z
user_05811,2024-04-13T00:00:00Z,2024-04-01T00:00:00Z
user_05812,2024-01-23T00:00:00Z,2024-01-01T00:00:00Z
user_05813,2024-01-28T00:00:00Z,2024-01-01T00:00:00Z
user_05814,2024-05-16T00:00:00Z,2024-05-01T00:00:00Z
user_05815,2024-02-08T00:00:00Z,2024-02-01T00:00:00Z
user_05816,2024-02-09T00:00:00Z,2024-02-01T00:00:00Z
user_05817,2024-01-01T00:00:00Z,2024-01-01T00:00:00Z
user_05818,2024-01-21T00:00:00Z,2024-01-01T00:00:00Z
user_05819,2024-02-15T00:00:00Z,2024-02-01T00:00:00Z
user_05820,2024-04-04T00:00:00Z,2024-04-01T00:00:00Z
user_05821,2024-01-22T00:00:00Z,2024-01-01T00:00:00Z
user_05822,2024-01-23T00:00:00Z,2024-01-01T00:00:00Z
user_05823,2024-02-07T00:00:00Z,2024-02-01T00:00:00Z
user_05824,2024-01-09T00:00:00Z,2024-01-01T00:00:00Z
user_05825,2024-01-09T00:00:00Z,2024-01-01T00:00:00Z
user_05826,2024-04-03T00:00:00Z,2024-04-01T00:00:00Z
user_05827,2024-01-02T00:00:00Z,2024-01-01T00:00:00Z
user_05828,2024-02-12T00:00:00Z,2024-02-01T00:00:00Z
user_05829,2024-05-19T00:00:00Z,2024-05-01T00:00:00Z
user_05830,2024-02-26T00:00:00Z,2024-02-01T00:00:00Z
user_05831,2024-02-15T00:00:00Z,2024-02-01T00:00:00Z
user_05832,2024-01-17T00:00:00Z,2024-01-01T00:00:00Z
user_05833,2024-02-02T00:00:00Z,2024-02-01T00:00:00Z
user_05834,2024-02-14T00:00:00Z,2024-02-01T00:00:00Z
user_05835,2024-02-06T00:00:00Z,2024-02-01T00:00:00Z
user_05836,2024-01-02T00:00:00Z,2024-01-01T00:00:00Z
user_05837,2024-04-20T00:00:00Z,2024-04-01T00:00:00Z
user_05838,2024-07-25T00:00:00Z,2024-07-01T00:00:00Z
user_05839,2024-01-06T00:00:00Z,2024-01-01T00:00:00Z
user_05840,2024-07-20T00:00:00Z,2024-07-01T00:00:00Z
user_05841,2024-02-01T00:00:00Z,2024-02-01T00:00:00Z
user_05842,2024-02-21T00:00:00Z,2024-02-01T00:00:00Z
user_05843,2024-01-18T00:00:00Z,2024-01-01T00:00:00Z
user_05844,2024-03-20T00:00:00Z,2024-03-01T00:00:00Z
user_05845,2025-04-27T00:00:00Z,2025-04-01T00:00:00Z
user_05846,2024-02-10T00:00:00Z,2024-02-01T00:00:00Z
user_05847,2024-04-19T00:00:00Z,2024-04-01T00:00:00Z
user_05848,2024-04-24T00:00:00Z,2024-04-01T00:00:00Z
user_05849,2024-02-02T00:00:00Z,2024-02-01T00:00:00Z
user_05850,2024-01-08T00:00:00Z,2024-01-01T00:00:00Z
user_05851,2024-01-26T00:00:00Z,2024-01-01T00:00:00Z
user_05852,2024-05-01T00:00:00Z,2024-05-01T00:00:00Z
user_05853,2024-01-19T00:00:00Z,2024-01-01T00:00:00Z
user_05854,2024-05-11T00:00:00Z,2024-05-01T00:00:00Z
user_05855,2024-04-06T00:00:00Z,2024-04-01T00:00:00Z
user_05856,2024-09-11T00:00:00Z,2024-09-01T00:00:00Z
user_05857,2024-03-28T00:00:00Z,2024-03-01T00:00:00Z
user_05858,2024-02-14T00:00:00Z,2024-02-01T00:00:00Z
user_05859,2024-02-09T00:00:00Z,2024-02-01T00:00:00Z
user_05860,2024-06-22T00:00:00Z,2024-06-01T00:00:00Z
user_05861,2024-01-28T00:00:00Z,2024-01-01T00:00:00Z
user_05862,2024-01-01T00:00:00Z,2024-01-01T00:00:00Z
user_05863,2024-10-21T00:00:00Z,2024-10-01T00:00:00Z
user_05864,2024-02-28T00:00:00Z,2024-02-01T00:00:00Z
user_05865,2024-04-10T00:00:00Z,2024-04-01T00:00:00Z
user_05866,2024-06-07T00:00:00Z,2024-06-01T00:00:00Z
user_05867,2024-01-16T00:00:00Z,2024-01-01T00:00:00Z
user_05868,2024-04-06T00:00:00Z,2024-04-01T00:00:00Z
user_05869,2024-01-12T00:00:00Z,2024-01-01T00:00:00Z
user_05870,2024-06-04T00:00:00Z,2024-06-01T00:00:00Z
user_05871,2024-01-20T00:00:00Z,2024-01-01T00:00:00Z
user_05872,2024-01-28T00:00:00Z,2024-01-01T00:00:00Z
user_05873,2024-01-24T00:00:00Z,2024-01-01T00:00:00Z
user_05874,2024-01-02T00:00:00Z,2024-01-01T00:00:00Z
user_05875,2024-02-12T00:00:00Z,2024-02-01T00:00:00Z
user_05876,2024-02-02T00:00:00Z,2024-02-01T00:00:00Z
user_05877,2024-02-01T00:00:00Z,2024-02-01T00:00:00Z
