session_id,user_id,movie_id,.watch_time_raw,.watch_time,rec_time_first,min_pos_diff_hours,was_recommended_movie,progress_percentage
session_000516,user_07187,movie_0477,2025-05-08,2025-05-08T00:00:00Z,NA,Inf,FALSE,25.6
session_000517,user_00396,movie_0848,2025-07-05,2025-07-05T00:00:00Z,NA,Inf,FALSE,15.3
session_000518,user_07401,movie_0087,2025-11-21,2025-11-21T00:00:00Z,NA,Inf,FALSE,43.2
session_000519,user_08083,movie_0291,2024-08-14,2024-08-14T00:00:00Z,NA,Inf,FALSE,70.5
session_000520,user_04172,movie_0377,2025-12-11,2025-12-11T00:00:00Z,NA,Inf,FALSE,61.3
session_000521,user_04361,movie_0811,2024-12-23,2024-12-23T00:00:00Z,NA,Inf,FALSE,80
session_000522,user_02503,movie_0854,2025-05-14,2025-05-14T00:00:00Z,NA,Inf,FALSE,66
session_000523,user_00718,movie_0291,2025-10-08,2025-10-08T00:00:00Z,NA,Inf,FALSE,23
session_000524,user_02783,movie_0646,2025-09-05,2025-09-05T00:00:00Z,NA,Inf,FALSE,64.1
session_000525,user_04947,movie_0696,2024-02-17,2024-02-17T00:00:00Z,NA,Inf,FALSE,74.7
session_000526,user_05487,movie_0343,2025-11-27,2025-11-27T00:00:00Z,NA,Inf,FALSE,69
session_000527,user_08336,movie_0765,2024-09-17,2024-09-17T00:00:00Z,NA,Inf,FALSE,48.6
session_000528,user_04981,movie_0791,2024-03-24,2024-03-24T00:00:00Z,NA,Inf,FALSE,26.4
session_000529,user_07267,movie_0414,2025-02-06,2025-02-06T00:00:00Z,NA,Inf,FALSE,90.7
session_000530,user_04492,movie_0869,2024-08-05,2024-08-05T00:00:00Z,NA,Inf,FALSE,44.3
session_000531,user_07193,movie_0938,2025-09-23,2025-09-23T00:00:00Z,NA,Inf,FALSE,6.1
session_000532,user_05589,movie_0916,2024-12-09,2024-12-09T00:00:00Z,NA,Inf,FALSE,2.8
session_000533,user_07652,movie_0651,2025-05-04,2025-05-04T00:00:00Z,NA,Inf,FALSE,65.2
session_000534,user_03637,movie_0508,2024-11-02,2024-11-02T00:00:00Z,NA,Inf,FALSE,53.8
session_000535,user_01168,movie_0344,2025-11-12,2025-11-12T00:00:00Z,NA,Inf,FALSE,26.9
session_000536,user_01063,movie_0697,2025-03-08,2025-03-08T00:00:00Z,NA,Inf,FALSE,28.9
session_000537,user_02157,movie_0978,2025-06-25,2025-06-25T00:00:00Z,NA,Inf,FALSE,11
session_000538,user_07861,movie_0411,2024-07-10,2024-07-10T00:00:00Z,NA,Inf,FALSE,57.4
session_000539,user_05162,movie_0437,2025-03-16,2025-03-16T00:00:00Z,NA,Inf,FALSE,81.3
session_000540,user_05306,movie_0263,2024-12-28,2024-12-28T00:00:00Z,NA,Inf,FALSE,75.7
session_000541,user_06542,movie_0176,2024-04-28,2024-04-28T00:00:00Z,NA,Inf,FALSE,83.5
session_000542,user_04730,movie_0597,2025-01-06,2025-01-06T00:00:00Z,NA,Inf,FALSE,7.1
session_000543,user_09349,movie_0248,2024-02-19,2024-02-19T00:00:00Z,NA,Inf,FALSE,55.4
session_000544,user_07331,movie_0591,2025-06-06,2025-06-06T00:00:00Z,NA,Inf,FALSE,69.3
session_000545,user_05335,movie_0072,2025-06-14,2025-06-14T00:00:00Z,NA,Inf,FALSE,50.8
session_000546,user_08925,movie_0220,2024-09-29,2024-09-29T00:00:00Z,NA,Inf,FALSE,68.8
session_000547,user_04331,movie_0341,2024-05-27,2024-05-27T00:00:00Z,NA,Inf,FALSE,28.5
session_000548,user_08011,movie_0840,2025-12-11,2025-12-11T00:00:00Z,NA,Inf,FALSE,38.7
session_000549,user_06802,movie_0604,2025-07-26,2025-07-26T00:00:00Z,NA,Inf,FALSE,83.7
session_000550,user_04847,movie_0994,2025-07-22,2025-07-22T00:00:00Z,NA,Inf,FALSE,57.8
session_000551,user_06732,movie_0879,2024-06-12,2024-06-12T00:00:00Z,NA,Inf,FALSE,88
session_000552,user_07242,movie_0463,2025-01-04,2025-01-04T00:00:00Z,NA,Inf,FALSE,89.3
session_000553,user_00954,movie_0108,2025-10-29,2025-10-29T00:00:00Z,NA,Inf,FALSE,92.6
session_000554,user_02540,movie_0235,2024-07-14,2024-07-14T00:00:00Z,NA,Inf,FALSE,39.5
session_000555,user_07057,movie_0165,2025-02-25,2025-02-25T00:00:00Z,NA,Inf,FALSE,57.5
session_000556,user_01543,movie_0629,2024-09-02,2024-09-02T00:00:00Z,NA,Inf,FALSE,30.1
session_000557,user_05294,movie_0219,2024-01-09,2024-01-09T00:00:00Z,NA,Inf,FALSE,26.7
session_000558,user_01192,movie_0937,2024-04-15,2024-04-15T00:00:00Z,NA,Inf,FALSE,31.9
session_000559,user_06314,movie_0666,2025-07-01,2025-07-01T00:00:00Z,NA,Inf,FALSE,71.8
session_000560,user_06939,movie_0588,2025-04-24,2025-04-24T00:00:00Z,NA,Inf,FALSE,47.5
session_000561,user_02682,movie_0191,2025-09-29,2025-09-29T00:00:00Z,NA,Inf,FALSE,93.1
session_000562,user_09410,movie_0866,2025-05-18,2025-05-18T00:00:00Z,NA,Inf,FALSE,15.5
session_000563,user_01541,movie_0095,2024-10-25,2024-10-25T00:00:00Z,NA,Inf,FALSE,36
session_000564,user_06173,movie_0383,2025-07-01,2025-07-01T00:00:00Z,NA,Inf,FALSE,23.4
session_000565,user_05542,movie_0003,2024-01-28,2024-01-28T00:00:00Z,NA,Inf,FALSE,51.6
session_000566,user_09581,movie_0090,2024-11-12,2024-11-12T00:00:00Z,NA,Inf,FALSE,64.7
session_000567,user_01366,movie_0313,2025-01-10,2025-01-10T00:00:00Z,NA,Inf,FALSE,93.3
session_000568,user_08692,movie_0566,2025-08-15,2025-08-15T00:00:00Z,NA,Inf,FALSE,12
session_000569,user_09873,movie_0198,2025-08-14,2025-08-14T00:00:00Z,NA,Inf,FALSE,78
session_000570,user_08703,movie_0058,2025-08-29,2025-08-29T00:00:00Z,NA,Inf,FALSE,14.9
session_000571,user_07495,movie_0660,2025-01-28,2025-01-28T00:00:00Z,NA,Inf,FALSE,17.1
session_000572,user_04313,movie_0179,2024-08-25,2024-08-25T00:00:00Z,NA,Inf,FALSE,1
session_000573,user_01325,movie_0680,2025-07-26,2025-07-26T00:00:00Z,NA,Inf,FALSE,49.6
session_000574,user_09348,movie_0913,2025-11-21,2025-11-21T00:00:00Z,NA,Inf,FALSE,4.6
session_000575,user_03142,movie_0169,2024-05-26,2024-05-26T00:00:00Z,NA,Inf,FALSE,81.8
session_000576,user_07420,movie_0577,2025-05-25,2025-05-25T00:00:00Z,NA,Inf,FALSE,95
session_000577,user_03487,movie_0269,2024-09-03,2024-09-03T00:00:00Z,NA,Inf,FALSE,12.4
session_000578,user_01811,movie_0466,2024-12-25,2024-12-25T00:00:00Z,NA,Inf,FALSE,80.7
session_000579,user_06589,movie_0500,2025-12-29,2025-12-29T00:00:00Z,NA,Inf,FALSE,61.4
session_000580,user_02924,movie_0704,2024-11-17,2024-11-17T00:00:00Z,NA,Inf,FALSE,2.7
session_000581,user_05302,movie_0853,2025-11-27,2025-11-27T00:00:00Z,NA,Inf,FALSE,7.5
session_000582,user_04187,movie_0948,2025-01-10,2025-01-10T00:00:00Z,NA,Inf,FALSE,19.9
session_000583,user_08906,movie_0524,2024-03-26,2024-03-26T00:00:00Z,NA,Inf,FALSE,7.4
session_000584,user_05978,movie_0832,2025-02-08,2025-02-08T00:00:00Z,NA,Inf,FALSE,71
session_000585,user_04269,movie_0684,2024-07-24,2024-07-24T00:00:00Z,NA,Inf,FALSE,48.5
session_000586,user_04749,movie_0780,2024-11-01,2024-11-01T00:00:00Z,NA,Inf,FALSE,66.1
session_000587,user_04850,movie_0282,2024-09-01,2024-09-01T00:00:00Z,NA,Inf,FALSE,44.4
session_000588,user_09436,movie_0810,2025-06-10,2025-06-10T00:00:00Z,NA,Inf,FALSE,41.3
session_000589,user_03710,movie_0104,2024-08-10,2024-08-10T00:00:00Z,NA,Inf,FALSE,37.8
session_000590,user_09274,movie_0668,2024-06-22,2024-06-22T00:00:00Z,NA,Inf,FALSE,55.1
session_000591,user_06620,movie_0428,2025-08-20,2025-08-20T00:00:00Z,NA,Inf,FALSE,67.2
session_000592,user_08648,movie_0729,2024-04-05,2024-04-05T00:00:00Z,NA,Inf,FALSE,15.5
session_000593,user_09087,movie_0469,2024-06-26,2024-06-26T00:00:00Z,NA,Inf,FALSE,74.7
session_000594,user_09577,movie_0816,2025-04-05,2025-04-05T00:00:00Z,NA,Inf,FALSE,46.3
session_000595,user_03073,movie_0434,2024-07-12,2024-07-12T00:00:00Z,NA,Inf,FALSE,14.4
session_000596,user_06531,movie_0241,2025-04-21,2025-04-21T00:00:00Z,NA,Inf,FALSE,69
session_000597,user_00505,movie_0267,2025-07-17,2025-07-17T00:00:00Z,NA,Inf,FALSE,89.8
session_000598,user_01215,movie_0969,2024-12-12,2024-12-12T00:00:00Z,NA,Inf,FALSE,18.5
session_000599,user_01532,movie_0501,2025-06-04,2025-06-04T00:00:00Z,NA,Inf,FALSE,27
session_000600,user_07577,movie_0099,2024-02-27,2024-02-27T00:00:00Z,NA,Inf,FALSE,58.6
session_000601,user_00824,movie_0804,2025-06-17,2025-06-17T00:00:00Z,NA,Inf,FALSE,87.5
session_000602,user_00929,movie_0497,2025-01-10,2025-01-10T00:00:00Z,NA,Inf,FALSE,11.7
session_000603,user_05030,movie_0157,2025-06-13,2025-06-13T00:00:00Z,NA,Inf,FALSE,79.7
session_000604,user_00134,movie_0040,2025-02-27,2025-02-27T00:00:00Z,NA,Inf,FALSE,34.8
session_000605,user_02106,movie_0913,2025-11-24,2025-11-24T00:00:00Z,NA,Inf,FALSE,72.3
session_000606,user_03628,movie_0805,2025-12-28,2025-12-28T00:00:00Z,NA,Inf,FALSE,15.5
session_000607,user_06317,movie_0880,2024-12-05,2024-12-05T00:00:00Z,NA,Inf,FALSE,10.2
session_000608,user_01853,movie_0689,2024-04-13,2024-04-13T00:00:00Z,NA,Inf,FALSE,47.3
session_000609,user_04911,movie_0072,2024-09-17,2024-09-17T00:00:00Z,NA,Inf,FALSE,25.9
session_000610,user_04176,movie_0693,2025-10-15,2025-10-15T00:00:00Z,NA,Inf,FALSE,95.5
session_000611,user_05349,movie_0364,2025-12-15,2025-12-15T00:00:00Z,NA,Inf,FALSE,95.3
session_000612,user_09443,movie_0623,2025-02-01,2025-02-01T00:00:00Z,NA,Inf,FALSE,8.4
session_000613,user_06191,movie_0837,2024-11-05,2024-11-05T00:00:00Z,NA,Inf,FALSE,27
session_000614,user_01257,movie_0919,2024-10-07,2024-10-07T00:00:00Z,NA,Inf,FALSE,10.2
session_000615,user_03377,movie_0054,2025-06-05,2025-06-05T00:00:00Z,NA,Inf,FALSE,15.5
session_000616,user_05646,movie_0650,2025-04-24,2025-04-24T00:00:00Z,NA,Inf,FALSE,49.4
session_000617,user_03487,movie_0233,2025-12-09,2025-12-09T00:00:00Z,NA,Inf,FALSE,27.7
session_000618,user_03585,movie_0303,2025-04-07,2025-04-07T00:00:00Z,NA,Inf,FALSE,94
session_000619,user_09589,movie_0079,2024-02-04,2024-02-04T00:00:00Z,NA,Inf,FALSE,17.7
session_000620,user_08054,movie_0720,2025-03-14,2025-03-14T00:00:00Z,NA,Inf,FALSE,10.3
session_000621,user_03331,movie_0923,2025-04-03,2025-04-03T00:00:00Z,NA,Inf,FALSE,78.4
session_000622,user_02704,movie_0507,2025-01-31,2025-01-31T00:00:00Z,NA,Inf,FALSE,1.5
session_000623,user_08663,movie_0032,2024-07-15,2024-07-15T00:00:00Z,NA,Inf,FALSE,57.5
session_000624,user_08121,movie_0312,2025-01-10,2025-01-10T00:00:00Z,NA,Inf,FALSE,20.8
session_000625,user_07115,movie_0232,2024-08-31,2024-08-31T00:00:00Z,NA,Inf,FALSE,87.6
session_000626,user_01354,movie_0179,2025-02-03,2025-02-03T00:00:00Z,NA,Inf,FALSE,43.9
session_000627,user_05064,movie_0877,2024-05-05,2024-05-05T00:00:00Z,NA,Inf,FALSE,46
session_000628,user_08550,movie_0174,2024-03-30,2024-03-30T00:00:00Z,NA,Inf,FALSE,47.9
session_000629,user_07576,movie_0035,2024-03-22,2024-03-22T00:00:00Z,NA,Inf,FALSE,22.6
session_000630,user_00668,movie_0997,2024-04-03,2024-04-03T00:00:00Z,NA,Inf,FALSE,15.6
session_000631,user_04469,movie_0088,2024-08-01,2024-08-01T00:00:00Z,NA,Inf,FALSE,46.3
session_000632,user_09338,movie_0927,2025-05-18,2025-05-18T00:00:00Z,NA,Inf,FALSE,2
session_000633,user_06820,movie_0627,2025-11-23,2025-11-23T00:00:00Z,NA,Inf,FALSE,65.4
session_000634,user_03720,movie_0803,2025-03-31,2025-03-31T00:00:00Z,NA,Inf,FALSE,17
session_000635,user_02746,movie_0464,2025-09-06,2025-09-06T00:00:00Z,NA,Inf,FALSE,26.4
session_000636,user_07484,movie_0616,2025-07-24,2025-07-24T00:00:00Z,NA,Inf,FALSE,8.9
session_000637,user_00540,movie_0702,2024-04-30,2024-04-30T00:00:00Z,NA,Inf,FALSE,14.6
session_000638,user_04965,movie_0164,2024-07-13,2024-07-13T00:00:00Z,NA,Inf,FALSE,74.7
session_000639,user_04836,movie_0076,2024-04-08,2024-04-08T00:00:00Z,NA,Inf,FALSE,73.9
session_000640,user_03776,movie_0188,2025-02-27,2025-02-27T00:00:00Z,NA,Inf,FALSE,24.6
session_000641,user_06043,movie_0080,2024-10-18,2024-10-18T00:00:00Z,NA,Inf,FALSE,99.5
session_000642,user_07103,movie_0305,2024-05-01,2024-05-01T00:00:00Z,NA,Inf,FALSE,53.5
session_000643,user_07313,movie_0325,2024-04-08,2024-04-08T00:00:00Z,NA,Inf,FALSE,14
session_000644,user_05321,movie_0111,2024-03-06,2024-03-06T00:00:00Z,NA,Inf,FALSE,76.8
session_000645,user_06133,movie_0965,2024-05-13,2024-05-13T00:00:00Z,NA,Inf,FALSE,62.6
session_000646,user_07892,movie_0532,2025-08-31,2025-08-31T00:00:00Z,NA,Inf,FALSE,81
session_000647,user_02780,movie_0688,2024-08-15,2024-08-15T00:00:00Z,NA,Inf,FALSE,57.9
session_000648,user_00925,movie_0422,2024-02-25,2024-02-25T00:00:00Z,NA,Inf,FALSE,74.7
session_000649,user_01582,movie_0740,2025-04-01,2025-04-01T00:00:00Z,NA,Inf,FALSE,73.9
session_000650,user_07715,movie_0896,2024-12-16,2024-12-16T00:00:00Z,NA,Inf,FALSE,13
session_000651,user_03325,movie_0183,2024-10-20,2024-10-20T00:00:00Z,NA,Inf,FALSE,67.8
session_000652,user_05714,movie_0608,2025-04-29,2025-04-29T00:00:00Z,NA,Inf,FALSE,36.9
session_000653,user_07027,movie_0872,2025-11-25,2025-11-25T00:00:00Z,NA,Inf,FALSE,97.5
session_000654,user_00256,movie_0267,2024-06-26,2024-06-26T00:00:00Z,NA,Inf,FALSE,43.4
session_000655,user_04805,movie_0843,2025-10-02,2025-10-02T00:00:00Z,NA,Inf,FALSE,68.9
session_000656,user_01839,movie_0491,2025-10-21,2025-10-21T00:00:00Z,NA,Inf,FALSE,96.6
session_000657,user_00010,movie_0689,2025-11-18,2025-11-18T00:00:00Z,NA,Inf,FALSE,62
session_000658,user_02872,movie_0988,2024-06-12,2024-06-12T00:00:00Z,NA,Inf,FALSE,83.6
session_000659,user_08990,movie_0012,2025-11-12,2025-11-12T00:00:00Z,NA,Inf,FALSE,84.6
session_000660,user_07410,movie_0686,2025-05-17,2025-05-17T00:00:00Z,NA,Inf,FALSE,80.6
session_000661,user_07419,movie_0543,2024-10-16,2024-10-16T00:00:00Z,NA,Inf,FALSE,6.6
session_000662,user_05125,movie_0296,2024-07-18,2024-07-18T00:00:00Z,NA,Inf,FALSE,42.7
session_000663,user_01016,movie_0606,2025-08-12,2025-08-12T00:00:00Z,NA,Inf,FALSE,40.4
session_000664,user_02194,movie_0340,2024-02-21,2024-02-21T00:00:00Z,NA,Inf,FALSE,4.6
session_000665,user_08416,movie_0283,2025-12-08,2025-12-08T00:00:00Z,NA,Inf,FALSE,18.5
session_000666,user_07450,movie_0153,2024-10-28,2024-10-28T00:00:00Z,NA,Inf,FALSE,49.4
session_000667,user_04159,movie_0434,2025-11-30,2025-11-30T00:00:00Z,NA,Inf,FALSE,3.7
session_000668,user_03926,movie_0354,2025-02-01,2025-02-01T00:00:00Z,NA,Inf,FALSE,22.5
session_000669,user_06971,movie_0035,2024-02-15,2024-02-15T00:00:00Z,NA,Inf,FALSE,95.6
session_000670,user_06939,movie_0939,2024-06-25,2024-06-25T00:00:00Z,NA,Inf,FALSE,35.4
session_000671,user_04785,movie_0502,2025-01-17,2025-01-17T00:00:00Z,NA,Inf,FALSE,2.5
session_000672,user_04001,movie_0180,2025-12-23,2025-12-23T00:00:00Z,NA,Inf,FALSE,89.6
session_000673,user_01634,movie_0901,2025-07-11,2025-07-11T00:00:00Z,NA,Inf,FALSE,52.3
session_000674,user_07267,movie_0488,2024-11-21,2024-11-21T00:00:00Z,NA,Inf,FALSE,5.2
session_000675,user_08703,movie_0039,2025-03-20,2025-03-20T00:00:00Z,NA,Inf,FALSE,74.2
session_000676,user_00385,movie_0703,2024-05-22,2024-05-22T00:00:00Z,NA,Inf,FALSE,29.1
session_000677,user_00405,movie_0840,2024-11-27,2024-11-27T00:00:00Z,NA,Inf,FALSE,21.7
session_000678,user_08176,movie_0659,2025-01-13,2025-01-13T00:00:00Z,NA,Inf,FALSE,82.4
session_000679,user_02001,movie_0619,2024-07-09,2024-07-09T00:00:00Z,NA,Inf,FALSE,61.9
session_000680,user_09861,movie_0658,2025-07-22,2025-07-22T00:00:00Z,NA,Inf,FALSE,30.1
session_000681,user_05990,movie_0118,2024-01-02,2024-01-02T00:00:00Z,NA,Inf,FALSE,81
session_000682,user_01461,movie_0720,2025-09-20,2025-09-20T00:00:00Z,NA,Inf,FALSE,77.5
session_000683,user_07191,movie_0979,2024-12-25,2024-12-25T00:00:00Z,NA,Inf,FALSE,35.3
session_000684,user_07141,movie_0079,2025-05-07,2025-05-07T00:00:00Z,NA,Inf,FALSE,50.9
session_000685,user_03637,movie_0477,2025-03-04,2025-03-04T00:00:00Z,NA,Inf,FALSE,39.1
session_000686,user_04810,movie_0847,2024-12-25,2024-12-25T00:00:00Z,NA,Inf,FALSE,61.9
session_000687,user_04179,movie_0892,2024-08-24,2024-08-24T00:00:00Z,NA,Inf,FALSE,18.5
session_000688,user_07246,movie_0285,2025-06-16,2025-06-16T00:00:00Z,NA,Inf,FALSE,11.9
session_000689,user_06601,movie_0273,2025-04-23,2025-04-23T00:00:00Z,NA,Inf,FALSE,8.2
session_000690,user_05998,movie_0527,2025-11-04,2025-11-04T00:00:00Z,NA,Inf,FALSE,1.2
session_000691,user_02049,movie_0168,2024-04-24,2024-04-24T00:00:00Z,NA,Inf,FALSE,75
session_000692,user_04781,movie_0075,2025-06-04,2025-06-04T00:00:00Z,NA,Inf,FALSE,44.2
session_000693,user_00717,movie_0259,2024-04-04,2024-04-04T00:00:00Z,NA,Inf,FALSE,58.1
session_000694,user_07940,movie_0461,2025-07-25,2025-07-25T00:00:00Z,NA,Inf,FALSE,11.2
session_000695,user_05566,movie_0678,2024-10-17,2024-10-17T00:00:00Z,NA,Inf,FALSE,38.5
session_000696,user_04545,movie_0905,2024-11-26,2024-11-26T00:00:00Z,NA,Inf,FALSE,45.2
session_000697,user_04977,movie_0375,2024-01-15,2024-01-15T00:00:00Z,NA,Inf,FALSE,34.2
session_000698,user_03420,movie_0980,2024-02-17,2024-02-17T00:00:00Z,NA,Inf,FALSE,22
session_000699,user_07240,movie_0637,2024-08-25,2024-08-25T00:00:00Z,NA,Inf,FALSE,40.5
session_000700,user_09767,movie_0758,2024-05-18,2024-05-18T00:00:00Z,NA,Inf,FALSE,76.1
session_000701,user_00250,movie_0688,2025-12-01,2025-12-01T00:00:00Z,NA,Inf,FALSE,38.6
session_000702,user_08866,movie_0986,2025-12-20,2025-12-20T00:00:00Z,NA,Inf,FALSE,55
session_000703,user_00771,movie_0057,2024-10-03,2024-10-03T00:00:00Z,NA,Inf,FALSE,14.3
session_000704,user_04364,movie_0204,2024-02-13,2024-02-13T00:00:00Z,NA,Inf,FALSE,70.6
session_000705,user_01078,movie_0689,2025-11-24,2025-11-24T00:00:00Z,NA,Inf,FALSE,23
session_000706,user_08428,movie_0735,2025-08-25,2025-08-25T00:00:00Z,NA,Inf,FALSE,98.8
session_000707,user_08581,movie_0386,2024-10-13,2024-10-13T00:00:00Z,NA,Inf,FALSE,79.5
session_000708,user_07902,movie_0417,2025-07-13,2025-07-13T00:00:00Z,NA,Inf,FALSE,88.6
session_000709,user_04859,movie_0784,2025-06-21,2025-06-21T00:00:00Z,NA,Inf,FALSE,85.4
session_000710,user_06545,movie_0773,2025-03-31,2025-03-31T00:00:00Z,NA,Inf,FALSE,64.4
session_000711,user_04720,movie_0437,2024-03-11,2024-03-11T00:00:00Z,NA,Inf,FALSE,14.1
session_000712,user_02815,movie_0721,2024-12-03,2024-12-03T00:00:00Z,NA,Inf,FALSE,29.4
session_000713,user_03375,movie_0063,2024-06-13,2024-06-13T00:00:00Z,NA,Inf,FALSE,81.7
session_000714,user_01253,movie_0753,2024-10-05,2024-10-05T00:00:00Z,NA,Inf,FALSE,53.5
session_000715,user_06997,movie_0056,2024-03-28,2024-03-28T00:00:00Z,NA,Inf,FALSE,4.6
session_000716,user_04674,movie_0744,2024-08-29,2024-08-29T00:00:00Z,NA,Inf,FALSE,50
session_000717,user_04531,movie_0416,2024-11-03,2024-11-03T00:00:00Z,NA,Inf,FALSE,54.4
session_000718,user_06882,movie_0911,2025-02-15,2025-02-15T00:00:00Z,NA,Inf,FALSE,89.2
session_000719,user_06950,movie_0701,2024-03-06,2024-03-06T00:00:00Z,NA,Inf,FALSE,84.9
session_000720,user_09522,movie_0268,2024-08-25,2024-08-25T00:00:00Z,NA,Inf,FALSE,34.5
session_000721,user_06242,movie_0913,2024-10-18,2024-10-18T00:00:00Z,NA,Inf,FALSE,62.6
session_000722,user_08018,movie_0650,2024-04-11,2024-04-11T00:00:00Z,NA,Inf,FALSE,68.8
session_000723,user_06942,movie_0858,2025-05-22,2025-05-22T00:00:00Z,NA,Inf,FALSE,29.6
session_000724,user_09551,movie_0172,2024-11-05,2024-11-05T00:00:00Z,NA,Inf,FALSE,13.1
session_000725,user_07003,movie_0732,2024-01-25,2024-01-25T00:00:00Z,NA,Inf,FALSE,30.1
session_000726,user_01332,movie_0924,2024-12-19,2024-12-19T00:00:00Z,NA,Inf,FALSE,60.2
session_000727,user_04262,movie_0727,2024-08-07,2024-08-07T00:00:00Z,NA,Inf,FALSE,98
session_000728,user_07649,movie_0276,2025-06-09,2025-06-09T00:00:00Z,NA,Inf,FALSE,63
session_000729,user_09551,movie_0337,2025-09-03,2025-09-03T00:00:00Z,NA,Inf,FALSE,33
session_000730,user_05116,movie_0436,2024-01-10,2024-01-10T00:00:00Z,NA,Inf,FALSE,55.5
session_000731,user_04638,movie_0492,2024-01-09,2024-01-09T00:00:00Z,NA,Inf,FALSE,30.1
session_000732,user_04855,movie_0392,2024-04-30,2024-04-30T00:00:00Z,NA,Inf,FALSE,50.3
session_000733,user_03178,movie_0251,2025-10-04,2025-10-04T00:00:00Z,NA,Inf,FALSE,4.6
session_000734,user_07731,movie_0114,2025-06-05,2025-06-05T00:00:00Z,NA,Inf,FALSE,30.9
session_000735,user_02181,movie_0463,2025-02-12,2025-02-12T00:00:00Z,NA,Inf,FALSE,9.7
session_000736,user_04893,movie_0215,2025-06-18,2025-06-18T00:00:00Z,NA,Inf,FALSE,15.7
session_000737,user_07044,movie_0629,2025-09-16,2025-09-16T00:00:00Z,NA,Inf,FALSE,52.9
session_000738,user_00138,movie_0462,2024-09-23,2024-09-23T00:00:00Z,NA,Inf,FALSE,24.1
session_000739,user_06328,movie_0360,2024-11-04,2024-11-04T00:00:00Z,NA,Inf,FALSE,93.5
session_000740,user_03473,movie_0878,2024-10-09,2024-10-09T00:00:00Z,NA,Inf,FALSE,65.3
session_000741,user_05450,movie_0283,2025-03-26,2025-03-26T00:00:00Z,NA,Inf,FALSE,91.7
session_000742,user_02833,movie_0491,2025-07-12,2025-07-12T00:00:00Z,NA,Inf,FALSE,4.6
session_000743,user_03580,movie_0205,2024-04-15,2024-04-15T00:00:00Z,NA,Inf,FALSE,52.1
session_000744,user_05972,movie_0295,2024-09-05,2024-09-05T00:00:00Z,NA,Inf,FALSE,100
session_000745,user_04165,movie_0363,2025-10-14,2025-10-14T00:00:00Z,NA,Inf,FALSE,48.7
session_000746,user_07942,movie_0601,2025-09-21,2025-09-21T00:00:00Z,NA,Inf,FALSE,43.4
session_000747,user_05570,movie_0218,2025-10-31,2025-10-31T00:00:00Z,NA,Inf,FALSE,53.7
session_000748,user_04301,movie_0831,2024-06-22,2024-06-22T00:00:00Z,NA,Inf,FALSE,57.6
session_000749,user_06270,movie_0492,2025-09-23,2025-09-23T00:00:00Z,NA,Inf,FALSE,59.2
session_000750,user_03819,movie_0075,2025-10-31,2025-10-31T00:00:00Z,NA,Inf,FALSE,87.5
session_000751,user_01907,movie_0806,2025-08-22,2025-08-22T00:00:00Z,NA,Inf,FALSE,36.6
session_000752,user_06255,movie_0073,2025-11-29,2025-11-29T00:00:00Z,NA,Inf,FALSE,42.5
session_000753,user_00761,movie_0363,2025-05-27,2025-05-27T00:00:00Z,NA,Inf,FALSE,33.6
session_000754,user_07831,movie_0737,2024-10-18,2024-10-18T00:00:00Z,NA,Inf,FALSE,55
session_000755,user_07351,movie_0691,2024-09-24,2024-09-24T00:00:00Z,NA,Inf,FALSE,92.7
session_000756,user_06239,movie_0080,2025-06-15,2025-06-15T00:00:00Z,NA,Inf,FALSE,97.6
session_000757,user_06091,movie_0241,2025-01-10,2025-01-10T00:00:00Z,NA,Inf,FALSE,21.2
session_000758,user_06032,movie_0212,2025-01-20,2025-01-20T00:00:00Z,NA,Inf,FALSE,37.6
session_000759,user_07688,movie_0391,2024-03-29,2024-03-29T00:00:00Z,NA,Inf,FALSE,46.3
session_000760,user_09092,movie_0161,2024-06-08,2024-06-08T00:00:00Z,NA,Inf,FALSE,50.2
session_000761,user_09912,movie_0077,2024-12-30,2024-12-30T00:00:00Z,NA,Inf,FALSE,34.1
session_000762,user_08473,movie_0431,2024-10-13,2024-10-13T00:00:00Z,NA,Inf,FALSE,42
session_000763,user_01888,movie_0035,2025-07-21,2025-07-21T00:00:00Z,NA,Inf,FALSE,10.3
session_000764,user_03267,movie_0580,2025-05-06,2025-05-06T00:00:00Z,NA,Inf,FALSE,47.3
session_000765,user_00667,movie_0063,2024-04-02,2024-04-02T00:00:00Z,NA,Inf,FALSE,55.4
session_000766,user_04189,movie_0863,2024-02-11,2024-02-11T00:00:00Z,NA,Inf,FALSE,16.9
session_000767,user_00672,movie_0094,2025-01-21,2025-01-21T00:00:00Z,NA,Inf,FALSE,44.8
session_000768,user_06778,movie_0643,2025-03-27,2025-03-27T00:00:00Z,NA,Inf,FALSE,87.4
session_000769,user_07571,movie_0809,2024-03-08,2024-03-08T00:00:00Z,NA,Inf,FALSE,74.7
session_000770,user_07957,movie_0603,2024-07-23,2024-07-23T00:00:00Z,NA,Inf,FALSE,35.2
session_000771,user_05125,movie_0928,2024-11-22,2024-11-22T00:00:00Z,NA,Inf,FALSE,12.1
session_000772,user_05586,movie_0943,2025-09-03,2025-09-03T00:00:00Z,NA,Inf,FALSE,87.9
session_000773,user_04778,movie_0678,2025-05-19,2025-05-19T00:00:00Z,NA,Inf,FALSE,58.7
session_000774,user_03901,movie_0890,2024-10-21,2024-10-21T00:00:00Z,NA,Inf,FALSE,20.9
